ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Nacionalidade
,,FILLAH KARIM,,KITE MASC.,31.0,0,Q2,79,0,222.0,,World Championship 2024,Q2,CAN
,,RYAN ANDERSON,,KITE MASC.,24.0,0,Q2,80,0,226.0,,World Championship 2024,Q2,CAN
,,MALCOLM LAMPHERE,,KITE MASC.,21.0,0,Q2,81,0,229.0,,World Championship 2024,Q2,USA
,,CAMPBELL PATTON,,KITE MASC.,31.0,0,Q2,82,0,232.0,,World Championship 2024,Q2,BER
,,ONDREJ TEPLY,,KITE MASC.,22.0,0,Q2,83,0,234.0,,World Championship 2024,Q2,CZE
,,HARUTO KURODA,,KITE MASC.,12.0,0,Q2,84,0,237.0,,World Championship 2024,Q2,JPN
,,LIAM BRUCE,,KITE MASC.,38.0,0,Q2,85,0,237.0,,World Championship 2024,Q2,CAN
,,WILHELM KARK,,KITE MASC.,18.0,0,Q2,86,0,239.0,,World Championship 2024,Q2,SWE
,,SAM KING,,KITE MASC.,29.0,0,Q2,87,0,244.0,,World Championship 2024,Q2,AUS
,,GEORGIOS PAPADAKOS,,KITE MASC.,20.0,0,Q2,88,0,250.0,,World Championship 2024,Q2,GRE
,,DIMITRIS PAPADIMITRIOU,,KITE MASC.,14.0,0,Q2,89,0,250.0,,World Championship 2024,Q2,GRE
,,MICHAEL COMPTON,,KITE MASC.,32.0,0,Q2,90,0,254.0,,World Championship 2024,Q2,AUS
,,NORMAN STRUTHERS,,KITE MASC.,38.0,0,Q2,91,0,255.0,,World Championship 2024,Q2,CAN
,,SEBASTIAN KEMPE,,KITE MASC.,28.0,0,Q2,92,0,256.0,,World Championship 2024,Q2,BER
,,LEO BOUCHER,,KITE MASC.,28.0,0,Q2,93,0,256.0,,World Championship 2024,Q2,USA
,,KAZUMASA SEGAWA,,KITE MASC.,29.0,0,Q2,94,0,258.0,,World Championship 2024,Q2,JPN
,,MARTIS PAJARSKAS,,KITE MASC.,33.0,0,Q2,95,0,262.0,,World Championship 2024,Q2,LTU
,,MAOR BEN HAROSH,,KITE MASC.,34.0,0,Q2,96,0,287.0,,World Championship 2024,Q2,ISR
,,ISAAC SCHOTTE,,KITE MASC.,26.0,0,Q2,97,0,309.0,,World Championship 2024,Q2,AUS
,,JUAN PABLO CARDOZO,,KITE MASC.,24.0,0,Q2,98,0,313.0,,World Championship 2024,Q2,ARG
,,JEREMY MOUTOUT,,KITE MASC.,40.0,0,Q2,99,0,320.0,,World Championship 2024,Q2,MON
,,STIPE GASPIC,,KITE MASC.,41.0,0,Q2,100,0,323.0,,World Championship 2024,Q2,CRO
,,CHUSITT PUNJAMALA,,KITE MASC.,44.0,0,Q2,101,0,330.0,,World Championship 2024,Q2,THA
,,LACHIE WEBER,,KITE MASC.,42.0,0,Q2,102,0,331.0,,World Championship 2024,Q2,AUS
,,LUC CHEVRIER,,KITE MASC.,21.0,0,Q2,103,0,160.0,,World Championship 2024,Q2,LCA
,,LAWSON MCAULLAY,,KITE MASC.,29.0,0,Q2,104,RDG,161.0,,World Championship 2024,Q2,AUS
,,DANIEL ESCUDERO,,KITE MASC.,33.0,0,Q2,105,0,172.0,,World Championship 2024,Q2,USA
,,LUKE CASHMORE,,KITE MASC.,34.0,0,Q2,106,0,173.0,,World Championship 2024,Q2,NZL
,,JAMES JUHASZ,,KITE MASC.,13.0,0,Q2,107,0,180.0,,World Championship 2024,Q2,CAN
,,ANDREAS KRABBE,,KITE MASC.,30.0,0,Q2,108,0,221.0,180.0,World Championship 2024,Q2,DEN
,,LUKE DEEGAN,,KITE MASC.,22.0,0,Q2,109,0,188.0,,World Championship 2024,Q2,NZL
,,CALEB ARMIT,,KITE MASC.,29.0,0,Q2,110,0,201.0,,World Championship 2024,Q2,NZL
,,JACK EICKMEYER,,KITE MASC.,32.0,0,Q2,111,0,215.0,,World Championship 2024,Q2,AUS
,,KENJI NANRI,,KITE MASC.,36.0,1,Q2,112,0,224.0,,World Championship 2024,Q2,JPN
,,FREDRIK WESTMAN,,KITE MASC.,36.0,0,Q2,113,0,226.0,,World Championship 2024,Q2,FIN
,,DYLAN FORSYTH,,KITE MASC.,37.0,0,Q2,114,0,234.0,,World Championship 2024,Q2,NZL
,,CLEMENS KUEBBER,,KITE MASC.,44.0,0,Q2,115,0,244.0,,World Championship 2024,Q2,AUT
,,THAD LETTSOME,,KITE MASC.,30.0,0,Q2,116,0,249.0,,World Championship 2024,Q2,IVB
,,JAMES GOLDEN,,KITE MASC.,40.0,0,Q2,117,0,253.0,,World Championship 2024,Q2,USA
,,EDWARD REID,,KITE MASC.,44.0,1,Q2,118,0,255.0,,World Championship 2024,Q2,AUS
,,ERONI LEILUA,,KITE MASC.,41.0,0,Q2,119,0,256.0,,World Championship 2024,Q2,SAM
,,WILL SARGENT,,KITE MASC.,43.0,0,Q2,120,0,262.0,,World Championship 2024,Q2,AUS
,,BEN FLOWER,,KITE MASC.,41.0,0,Q2,121,0,262.0,,World Championship 2024,Q2,CAN
,,RICARDO SEGUEL LACAMARA,,KITE MASC.,42.0,0,Q2,122,0,266.0,,World Championship 2024,Q2,CHI
,,KENNETH FREDERIKSEN,,KITE MASC.,34.0,0,Q2,123,0,278.0,,World Championship 2024,Q2,DEN
,,WONN KYE LEE,,KITE MASC.,43.0,0,Q2,124,0,279.0,,World Championship 2024,Q2,SGP
,,ROBBY MEEK,,KITE MASC.,39.0,0,Q2,125,0,280.0,,World Championship 2024,Q2,USA
,,NIKOLA BANJAC,,KITE MASC.,37.0,0,Q2,126,0,287.0,,World Championship 2024,Q2,SRB
,,PATRICK SCALLY,,KITE MASC.,45.0,0,Q2,127,0,297.0,,World Championship 2024,Q2,AUS
,,GEORGE PILKINGTON,,KITE MASC.,46.0,0,Q2,128,0,307.0,,World Championship 2024,Q2,NZL
,,YULONG QIU,,KITE MASC.,27.0,0,Q2,129,0,309.0,,World Championship 2024,Q2,CHN
,,DANIEL COSTANDI,,KITE MASC.,38.0,0,Q2,130,0,309.0,,World Championship 2024,Q2,AUS
,,JOSHUA HIGGINS,,KITE MASC.,52.0,1,Q2,131,DSQ,314.0,,World Championship 2024,Q2,BAH
,,ALEXANDER BIJKERK,,KITE MASC.,42.0,0,Q2,132,0,314.0,,World Championship 2024,Q2,AUS
,,JULIAN TAYLOR,,KITE MASC.,39.0,0,Q2,133,0,317.0,,World Championship 2024,Q2,AUS
,,VALERIO CASSANMAGNAGO,,KITE MASC.,47.0,0,Q2,134,0,322.0,,World Championship 2024,Q2,ITA
,,MALCOLM BENN SMITH,,KITE MASC.,40.0,0,Q2,135,0,323.0,,World Championship 2024,Q2,BER
,,MOHIT SAINI,,KITE MASC.,45.0,0,Q2,136,0,329.0,,World Championship 2024,Q2,IND
,,TOM HOLMES,,KITE MASC.,45.0,0,Q2,137,0,338.0,,World Championship 2024,Q2,AUS
,,THOMAS FARLEY,,KITE MASC.,39.0,0,Q2,138,0,339.0,,World Championship 2024,Q2,AUS
,,AO HIGUCHI,,KITE MASC.,48.0,0,Q2,139,0,341.0,,World Championship 2024,Q2,JPN
,,OTTO HENRY,,KITE MASC.,46.0,0,Q2,140,0,348.0,,World Championship 2024,Q2,AUS
,,JINDONG KONG,,KITE MASC.,47.0,0,Q2,141,0,351.0,,World Championship 2024,Q2,CHN
,,PATRICK CUMMIN,,KITE MASC.,47.0,1,Q2,142,0,351.0,,World Championship 2024,Q2,AUS
,,HAMISH GILSENAN,,KITE MASC.,46.0,0,Q2,143,0,351.0,,World Championship 2024,Q2,AUS
,,SHUSUKE TAKEUCHI,,KITE MASC.,43.0,0,Q2,144,0,372.0,,World Championship 2024,Q2,JPN
,,HAMISH CRABB,,KITE MASC.,49.0,0,Q2,145,0,389.0,,World Championship 2024,Q2,AUS
,,JOHN GORDON,,KITE MASC.,49.0,0,Q2,146,0,404.0,,World Championship 2024,Q2,AUS
,,STEVE GUNTHER,,KITE MASC.,48.0,0,Q2,147,0,405.0,,World Championship 2024,Q2,AUS
,,DAVID SURKOV,,KITE MASC.,50.0,0,Q2,148,0,420.0,,World Championship 2024,Q2,UKR
,,YUTA IRIE,,KITE MASC.,50.0,0,Q2,149,0,424.0,,World Championship 2024,Q2,JPN
,,JAMES QUENTIN BURNS,,KITE MASC.,48.0,0,Q2,150,0,432.0,,World Championship 2024,Q2,AUS
,,CHRIS THORPE,,KITE MASC.,51.0,0,Q2,151,0,441.0,,World Championship 2024,Q2,AUS
,,VINCENT PETER,,KITE MASC.,51.0,0,Q2,152,0,445.0,,World Championship 2024,Q2,POL
,,MATT WEARN,,KITE MASC.,2.0,0,Q3,1,0,35.0,24.0,World Championship 2024,Q3,AUS
,,HERMANN TOMASGAARD,,KITE MASC.,1.0,0,Q3,2,0,55.0,34.0,World Championship 2024,Q3,NOR
,,MICHAEL BECKETT,,KITE MASC.,1.0,0,Q3,3,0,58.0,41.0,World Championship 2024,Q3,GBR
,,PHILIPP BUHL,,KITE MASC.,5.0,0,Q3,4,0,103.0,65.0,World Championship 2024,Q3,GER
,,THOMAS SAUNDERS,,KITE MASC.,9.0,0,Q3,5,0,90.0,71.0,World Championship 2024,Q3,NZL
,,PAVLOS KONTIDES,,KITE MASC.,8.0,0,Q3,6,0,131.0,79.0,World Championship 2024,Q3,CYP
,,JEAN BAPTISTE BERNAZ,,KITE MASC.,4.0,0,Q3,7,0,103.0,86.0,World Championship 2024,Q3,FRA
,,FILIP JURIIC,,KITE MASC.,4.0,0,Q3,8,0,130.0,91.0,World Championship 2024,Q3,CRO
,,FINN LYNCH,,KITE MASC.,6.0,0,Q3,9,0,147.0,95.0,World Championship 2024,Q3,IRL
,,LUKE ELLIOTT,,KITE MASC.,5.0,0,Q3,10,0,121.0,101.0,World Championship 2024,Q3,AUS
,,DUKO BOS,,KITE MASC.,15.0,0,Q3,11,0,113.0,94.0,World Championship 2024,Q3,NED
,,JONATAN VADNAI,,KITE MASC.,2.0,0,Q3,12,0,150.0,98.0,World Championship 2024,Q3,HUN
,,JUAN MAEGLI,,KITE MASC.,5.0,0,Q3,13,0,129.0,98.0,World Championship 2024,Q3,GUA
,,NIK AARON WILLIM,,KITE MASC.,10.0,0,Q3,14,0,150.0,98.0,World Championship 2024,Q3,GER
,,GEORGE GAUTREY,,KITE MASC.,3.0,0,Q3,15,0,151.0,99.0,World Championship 2024,Q3,NZL
,,EDUARDO MARQUES,,KITE MASC.,6.0,0,Q3,16,0,128.0,99.0,World Championship 2024,Q3,POR
,,TONCI STIPANOVIC,,KITE MASC.,13.0,0,Q3,17,0,152.0,101.0,World Championship 2024,Q3,CRO
,,SAM WHALEY,,KITE MASC.,14.0,0,Q3,18,0,162.0,110.0,World Championship 2024,Q3,GBR
,,VALTTERI UUSITALO,,KITE MASC.,12.0,0,Q3,19,0,147.0,112.0,World Championship 2024,Q3,FIN
,,ETHAN MCAULLAY,,KITE MASC.,1.0,0,Q3,20,0,151.0,115.0,World Championship 2024,Q3,AUS
,,MILIVOJ DUKIC,,KITE MASC.,8.0,0,Q3,21,0,170.0,118.0,World Championship 2024,Q3,MNE
,,ZAC LITTLEWOOD,,KITE MASC.,16.0,0,Q3,22,0,172.0,120.0,World Championship 2024,Q3,AUS
,,FINN ALEXANDER,,KITE MASC.,11.0,0,Q3,23,0,162.0,121.0,World Championship 2024,Q3,AUS
,,CLEMENTE SEGUEL LACAMARA,,KITE MASC.,3.0,0,Q3,24,0,168.0,123.0,World Championship 2024,Q3,CHI
,,JOHAN LUNDGAARD SCHUBERT,,KITE MASC.,18.0,0,Q3,25,0,151.0,124.0,World Championship 2024,Q3,DEN
,,VISHNU SARAVANAN,,KITE MASC.,7.0,0,Q3,26,0,174.0,125.0,World Championship 2024,Q3,IND
,,LORENZO BRANDO CHIAVARINI,,KITE MASC.,19.0,0,Q3,27,0,178.0,140.0,World Championship 2024,Q3,ITA
,,YIGIT YALCIN CITAK,,KITE MASC.,7.0,0,Q3,28,0,188.0,146.0,World Championship 2024,Q3,TUR
,,UFFE TOMASGAARD,,KITE MASC.,10.0,0,Q3,29,0,191.0,157.0,World Championship 2024,Q3,NOR
,,EMIL BENGTSON,,KITE MASC.,9.0,0,Q3,30,0,207.0,161.0,World Championship 2024,Q3,SWE
,,NICHOLAS HALLIDAY,,KITE MASC.,10.0,0,Q3,31,0,207.0,163.0,World Championship 2024,Q3,HKG
,,KAARLE TAPPER,,KITE MASC.,19.0,0,Q3,32,0,203.0,163.0,World Championship 2024,Q3,FIN
,,KHAIRULNIZAM MOHD AFENDY,,KITE MASC.,28.0,0,Q3,33,0,213.0,165.0,World Championship 2024,Q3,MAS
,,WILLIAM DE SMET,,KITE MASC.,3.0,0,Q3,34,0,204.0,173.0,World Championship 2024,Q3,BEL
,,BENJAMIN VADNAI,,KITE MASC.,15.0,0,Q3,35,0,210.0,175.0,World Championship 2024,Q3,HUN
,,CHRISTOFFER SORLIE,,KITE MASC.,2.0,0,Q3,36,0,223.0,176.0,World Championship 2024,Q3,NOR
,,JOEL RODRIGUEZ PEREZ,,KITE MASC.,35.0,0,Q3,37,0,216.0,176.0,World Championship 2024,Q3,ESP
,,FRANCISCO GUARAGNA RIGONAT,,KITE MASC.,17.0,0,Q3,38,0,236.0,184.0,World Championship 2024,Q3,ARG
,,ILIJA MARKOVIC,,KITE MASC.,24.0,0,Q3,39,0,233.0,186.0,World Championship 2024,Q3,MNE
,,LUKE RUITENBERG,,KITE MASC.,13.0,0,Q3,40,0,247.0,199.0,World Championship 2024,Q3,CAN
,,EWAN MCMAHON,,KITE MASC.,9.0,0,Q3,41,0,240.0,199.0,World Championship 2024,Q3,IRL
,,RYAN LO,,KITE MASC.,21.0,0,Q3,42,0,253.0,207.0,World Championship 2024,Q3,SGP
,,LEOPOLDO BARRETO HASCHKE,,KITE MASC.,14.0,0,Q3,43,0,257.0,207.0,World Championship 2024,Q3,ESP
,,FORD MCCANN,,KITE MASC.,14.0,0,Q3,44,0,261.0,209.0,World Championship 2024,Q3,USA
,,DANIEL WHITELEY,,KITE MASC.,7.0,0,Q3,45,0,267.0,215.0,World Championship 2024,Q3,GBR
,,MARSHALL MCCANN,,KITE MASC.,12.0,0,Q3,46,0,255.0,216.0,World Championship 2024,Q3,USA
,,FACUNDO OLEZZA,,KITE MASC.,12.0,0,Q3,47,0,270.0,218.0,World Championship 2024,Q3,ARG
,,GAUTHIER VERHULST,,KITE MASC.,11.0,0,Q3,48,0,275.0,223.0,World Championship 2024,Q3,SUI
,,PEDRO FERNANDEZ,,KITE MASC.,4.0,0,Q3,49,0,266.0,224.0,World Championship 2024,Q3,PUR
,,STEFAN ELLIOTT SHIRCORE,,KITE MASC.,20.0,0,Q3,50,0,286.0,234.0,World Championship 2024,Q3,AUS
,,BERKAY ABAY,,KITE MASC.,18.0,0,Q3,51,0,296.0,244.0,World Championship 2024,Q3,TUR
,,JOAQUIN BLANCO ALBALAT,,KITE MASC.,17.0,0,Q3,52,0,101.0,,World Championship 2024,Q3,ESP
,,ZAN LUKA ZELKO,,KITE MASC.,25.0,0,Q3,53,0,119.0,,World Championship 2024,Q3,SLO
,,NICO NAUJOCK,,KITE MASC.,13.0,0,Q3,54,0,131.0,,World Championship 2024,Q3,GER
,,LUDVIG LINDQVIST,,KITE MASC.,20.0,0,Q3,55,0,137.0,,World Championship 2024,Q3,SWE
,,THEODOR MIDDELTHON,,KITE MASC.,52.0,1,Q3,56,DSQ,138.0,,World Championship 2024,Q3,NOR
,,DIMITRI PERONI,,KITE MASC.,21.0,0,Q3,57,0,139.0,,World Championship 2024,Q3,ITA
,,JULIAN HOFFMANN,,KITE MASC.,33.0,0,Q3,58,0,141.0,,World Championship 2024,Q3,GER
,,NOOA LAUKKANEN,,KITE MASC.,8.0,0,Q3,59,0,143.0,,World Championship 2024,Q3,FIN
,,JAMES PERCIVAL,,KITE MASC.,24.0,0,Q3,60,0,194.0,157.0,World Championship 2024,Q3,GBR
,,MATIAS DYCK,,KITE MASC.,33.0,0,Q3,61,0,159.0,,World Championship 2024,Q3,ECU
,,ARTHIT MIKHAIL ROMANYK,,KITE MASC.,23.0,0,Q3,62,0,161.0,,World Championship 2024,Q3,THA
,,ALEXANDRE BOITE,,KITE MASC.,16.0,0,Q3,63,0,175.0,,World Championship 2024,Q3,FRA
,,ANASTASIOS PANAGIOTIDIS,,KITE MASC.,26.0,0,Q3,64,0,176.0,,World Championship 2024,Q3,GRE
,,NIKOLAJ BORCH,,KITE MASC.,38.0,0,Q3,65,0,188.0,,World Championship 2024,Q3,DEN
,,YOSHIHIRO SUZUKI,,KITE MASC.,24.0,0,Q3,66,0,188.0,,World Championship 2024,Q3,JPN
,,JUSTIN BARTH,,KITE MASC.,44.0,1,Q3,67,0,189.0,,World Championship 2024,Q3,GER
,,TIM,,KITE MASC.,12.0,0,Q3,68,0,231.0,189.0,World Championship 2024,Q3,GER
,,SANTIAGO SAMPAIO,,KITE MASC.,31.0,0,Q3,69,0,190.0,,World Championship 2024,Q3,POR
,,CHAPMAN PETERSEN,,KITE MASC.,19.0,0,Q3,70,0,192.0,,World Championship 2024,Q3,USA
,,NING ZHAO,,KITE MASC.,29.0,0,Q3,71,0,192.0,,World Championship 2024,Q3,CHN
,,FINLEY DICKINSON,,KITE MASC.,21.0,0,Q3,72,0,195.0,,World Championship 2024,Q3,GBR
,,ENRIQUE ARATHOON,,KITE MASC.,29.0,0,Q3,73,0,199.0,,World Championship 2024,Q3,ESA
,,BRUNO FONTES,,KITE MASC.,22.0,0,Q3,74,0,200.0,,World Championship 2024,Q3,BRA
,,BRUNO GASPIC,,KITE MASC.,22.0,0,Q3,75,0,201.0,,World Championship 2024,Q3,CRO
,,PHILIP WALKENBACH,,KITE MASC.,30.0,0,Q3,76,0,203.0,,World Championship 2024,Q3,GER
,,MICHAEL LEIGH,,KITE MASC.,20.0,0,Q3,77,0,203.0,,World Championship 2024,Q3,CAN
,,GIACOMO MUSONE,,KITE MASC.,25.0,0,Q3,78,0,210.0,,World Championship 2024,Q3,ITA
,,FILLAH KARIM,,KITE MASC.,26.0,0,Q3,79,0,222.0,,World Championship 2024,Q3,CAN
,,RYAN ANDERSON,,KITE MASC.,33.0,0,Q3,80,0,226.0,,World Championship 2024,Q3,CAN
,,MALCOLM LAMPHERE,,KITE MASC.,34.0,0,Q3,81,0,229.0,,World Championship 2024,Q3,USA
,,CAMPBELL PATTON,,KITE MASC.,26.0,0,Q3,82,0,232.0,,World Championship 2024,Q3,BER
,,ONDREJ TEPLY,,KITE MASC.,17.0,0,Q3,83,0,234.0,,World Championship 2024,Q3,CZE
,,HARUTO KURODA,,KITE MASC.,39.0,0,Q3,84,0,237.0,,World Championship 2024,Q3,JPN
,,LIAM BRUCE,,KITE MASC.,15.0,0,Q3,85,0,237.0,,World Championship 2024,Q3,CAN
,,WILHELM KARK,,KITE MASC.,27.0,0,Q3,86,0,239.0,,World Championship 2024,Q3,SWE
,,SAM KING,,KITE MASC.,27.0,0,Q3,87,0,244.0,,World Championship 2024,Q3,AUS
,,GEORGIOS PAPADAKOS,,KITE MASC.,16.0,0,Q3,88,0,250.0,,World Championship 2024,Q3,GRE
,,DIMITRIS PAPADIMITRIOU,,KITE MASC.,28.0,0,Q3,89,0,250.0,,World Championship 2024,Q3,GRE
,,MICHAEL COMPTON,,KITE MASC.,23.0,0,Q3,90,0,254.0,,World Championship 2024,Q3,AUS
,,NORMAN STRUTHERS,,KITE MASC.,22.0,0,Q3,91,0,255.0,,World Championship 2024,Q3,CAN
,,SEBASTIAN KEMPE,,KITE MASC.,6.0,0,Q3,92,0,256.0,,World Championship 2024,Q3,BER
,,LEO BOUCHER,,KITE MASC.,27.0,0,Q3,93,30%,256.0,,World Championship 2024,Q3,USA
,,KAZUMASA SEGAWA,,KITE MASC.,32.0,0,Q3,94,0,258.0,,World Championship 2024,Q3,JPN
,,MARTIS PAJARSKAS,,KITE MASC.,27.0,0,Q3,95,0,262.0,,World Championship 2024,Q3,LTU
,,MAOR BEN HAROSH,,KITE MASC.,32.0,0,Q3,96,0,287.0,,World Championship 2024,Q3,ISR
,,ISAAC SCHOTTE,,KITE MASC.,18.0,0,Q3,97,0,309.0,,World Championship 2024,Q3,AUS
,,JUAN PABLO CARDOZO,,KITE MASC.,52.0,1,Q3,98,UFD,313.0,,World Championship 2024,Q3,ARG
,,JEREMY MOUTOUT,,KITE MASC.,30.0,0,Q3,99,0,320.0,,World Championship 2024,Q3,MON
,,STIPE GASPIC,,KITE MASC.,37.0,0,Q3,100,0,323.0,,World Championship 2024,Q3,CRO
,,CHUSITT PUNJAMALA,,KITE MASC.,31.0,0,Q3,101,0,330.0,,World Championship 2024,Q3,THA
,,LACHIE WEBER,,KITE MASC.,32.0,0,Q3,102,0,331.0,,World Championship 2024,Q3,AUS
,,LUC CHEVRIER,,KITE MASC.,40.0,1,Q3,103,0,160.0,,World Championship 2024,Q3,LCA
,,LAWSON MCAULLAY,,KITE MASC.,34.0,0,Q3,104,0,161.0,,World Championship 2024,Q3,AUS
,,DANIEL ESCUDERO,,KITE MASC.,24.0,0,Q3,105,0,172.0,,World Championship 2024,Q3,USA
,,LUKE CASHMORE,,KITE MASC.,44.0,0,Q3,106,0,173.0,,World Championship 2024,Q3,NZL
,,JAMES JUHASZ,,KITE MASC.,38.0,0,Q3,107,0,180.0,,World Championship 2024,Q3,CAN
,,ANDREAS KRABBE,,KITE MASC.,37.0,0,Q3,108,0,221.0,180.0,World Championship 2024,Q3,DEN
,,LUKE DEEGAN,,KITE MASC.,42.0,1,Q3,109,0,188.0,,World Championship 2024,Q3,NZL
,,CALEB ARMIT,,KITE MASC.,23.0,0,Q3,110,0,201.0,,World Championship 2024,Q3,NZL
,,JACK EICKMEYER,,KITE MASC.,37.0,0,Q3,111,0,215.0,,World Championship 2024,Q3,AUS
,,KENJI NANRI,,KITE MASC.,34.0,0,Q3,112,0,224.0,,World Championship 2024,Q3,JPN
,,FREDRIK WESTMAN,,KITE MASC.,35.0,0,Q3,113,0,226.0,,World Championship 2024,Q3,FIN
,,DYLAN FORSYTH,,KITE MASC.,40.0,0,Q3,114,0,234.0,,World Championship 2024,Q3,NZL
,,CLEMENS KUEBBER,,KITE MASC.,46.0,1,Q3,115,0,244.0,,World Championship 2024,Q3,AUT
,,THAD LETTSOME,,KITE MASC.,36.0,0,Q3,116,0,249.0,,World Championship 2024,Q3,IVB
,,JAMES GOLDEN,,KITE MASC.,25.0,0,Q3,117,0,253.0,,World Championship 2024,Q3,USA
,,EDWARD REID,,KITE MASC.,29.0,0,Q3,118,0,255.0,,World Championship 2024,Q3,AUS
,,ERONI LEILUA,,KITE MASC.,43.0,0,Q3,119,0,256.0,,World Championship 2024,Q3,SAM
,,WILL SARGENT,,KITE MASC.,35.0,0,Q3,120,0,262.0,,World Championship 2024,Q3,AUS
,,BEN FLOWER,,KITE MASC.,36.0,0,Q3,121,0,262.0,,World Championship 2024,Q3,CAN
,,RICARDO SEGUEL LACAMARA,,KITE MASC.,47.0,1,Q3,122,0,266.0,,World Championship 2024,Q3,CHI
,,KENNETH FREDERIKSEN,,KITE MASC.,30.0,0,Q3,123,0,278.0,,World Championship 2024,Q3,DEN
,,WONN KYE LEE,,KITE MASC.,45.0,1,Q3,124,0,279.0,,World Championship 2024,Q3,SGP
,,ROBBY MEEK,,KITE MASC.,42.0,1,Q3,125,0,280.0,,World Championship 2024,Q3,USA
,,NIKOLA BANJAC,,KITE MASC.,41.0,0,Q3,126,0,287.0,,World Championship 2024,Q3,SRB
,,PATRICK SCALLY,,KITE MASC.,39.0,0,Q3,127,0,297.0,,World Championship 2024,Q3,AUS
,,GEORGE PILKINGTON,,KITE MASC.,44.0,0,Q3,128,0,307.0,,World Championship 2024,Q3,NZL
,,YULONG QIU,,KITE MASC.,36.0,0,Q3,129,0,309.0,,World Championship 2024,Q3,CHN
,,DANIEL COSTANDI,,KITE MASC.,46.0,0,Q3,130,0,309.0,,World Championship 2024,Q3,AUS
,,JOSHUA HIGGINS,,KITE MASC.,47.0,0,Q3,131,0,314.0,,World Championship 2024,Q3,BAH
,,ALEXANDER BIJKERK,,KITE MASC.,43.0,0,Q3,132,0,314.0,,World Championship 2024,Q3,AUS
,,JULIAN TAYLOR,,KITE MASC.,45.0,0,Q3,133,0,317.0,,World Championship 2024,Q3,AUS
,,VALERIO CASSANMAGNAGO,,KITE MASC.,48.0,0,Q3,134,0,322.0,,World Championship 2024,Q3,ITA
,,MALCOLM BENN SMITH,,KITE MASC.,43.0,0,Q3,135,0,323.0,,World Championship 2024,Q3,BER
,,MOHIT SAINI,,KITE MASC.,39.0,0,Q3,136,0,329.0,,World Championship 2024,Q3,IND
,,TOM HOLMES,,KITE MASC.,47.0,1,Q3,137,0,338.0,,World Championship 2024,Q3,AUS
,,THOMAS FARLEY,,KITE MASC.,41.0,0,Q3,138,0,339.0,,World Championship 2024,Q3,AUS
,,AO HIGUCHI,,KITE MASC.,42.0,0,Q3,139,0,341.0,,World Championship 2024,Q3,JPN
,,OTTO HENRY,,KITE MASC.,49.0,0,Q3,140,0,348.0,,World Championship 2024,Q3,AUS
,,JINDONG KONG,,KITE MASC.,40.0,0,Q3,141,0,351.0,,World Championship 2024,Q3,CHN
,,PATRICK CUMMIN,,KITE MASC.,46.0,0,Q3,142,0,351.0,,World Championship 2024,Q3,AUS
,,HAMISH GILSENAN,,KITE MASC.,49.0,1,Q3,143,0,351.0,,World Championship 2024,Q3,AUS
,,SHUSUKE TAKEUCHI,,KITE MASC.,41.0,0,Q3,144,0,372.0,,World Championship 2024,Q3,JPN
,,HAMISH CRABB,,KITE MASC.,37.0,0,Q3,145,0,389.0,,World Championship 2024,Q3,AUS
,,JOHN GORDON,,KITE MASC.,49.0,0,Q3,146,0,404.0,,World Championship 2024,Q3,AUS
,,STEVE GUNTHER,,KITE MASC.,48.0,0,Q3,147,0,405.0,,World Championship 2024,Q3,AUS
,,DAVID SURKOV,,KITE MASC.,50.0,0,Q3,148,0,420.0,,World Championship 2024,Q3,UKR
,,YUTA IRIE,,KITE MASC.,48.0,0,Q3,149,0,424.0,,World Championship 2024,Q3,JPN
,,JAMES QUENTIN BURNS,,KITE MASC.,45.0,0,Q3,150,0,432.0,,World Championship 2024,Q3,AUS
,,CHRIS THORPE,,KITE MASC.,51.0,0,Q3,151,0,441.0,,World Championship 2024,Q3,AUS
,,VINCENT PETER,,KITE MASC.,50.0,0,Q3,152,0,445.0,,World Championship 2024,Q3,POL
,,MATT WEARN,,KITE MASC.,2.0,0,Q4,1,0,35.0,24.0,World Championship 2024,Q4,AUS
,,HERMANN TOMASGAARD,,KITE MASC.,5.0,0,Q4,2,0,55.0,34.0,World Championship 2024,Q4,NOR
,,MICHAEL BECKETT,,KITE MASC.,3.0,0,Q4,3,0,58.0,41.0,World Championship 2024,Q4,GBR
,,PHILIPP BUHL,,KITE MASC.,5.0,0,Q4,4,0,103.0,65.0,World Championship 2024,Q4,GER
,,THOMAS SAUNDERS,,KITE MASC.,4.0,0,Q4,5,0,90.0,71.0,World Championship 2024,Q4,NZL
,,PAVLOS KONTIDES,,KITE MASC.,10.0,0,Q4,6,0,131.0,79.0,World Championship 2024,Q4,CYP
,,JEAN BAPTISTE BERNAZ,,KITE MASC.,6.0,0,Q4,7,0,103.0,86.0,World Championship 2024,Q4,FRA
,,FILIP JURIIC,,KITE MASC.,1.0,0,Q4,8,0,130.0,91.0,World Championship 2024,Q4,CRO
,,FINN LYNCH,,KITE MASC.,8.0,0,Q4,9,0,147.0,95.0,World Championship 2024,Q4,IRL
,,LUKE ELLIOTT,,KITE MASC.,10.0,0,Q4,10,0,121.0,101.0,World Championship 2024,Q4,AUS
