ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Nacionalidade
,,AXEL MAZELLA,,KITE MASC.,1.0,0,Gold,2,0,106.0,44.0,World Championship 2024,Q10,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,2.0,0,Gold,3,0,101.0,49.0,World Championship 2024,Q10,GBR
,,VALENTIN BONTUS,,KITE MASC.,2.0,0,Gold,4,0,93.0,50.0,World Championship 2024,Q10,AUT
,,BRUNO LOBO,,KITE MASC.,1.0,0,Gold,5,0,104.0,65.0,World Championship 2024,Q10,BRA
,,RICCARDO PIANOSI,,KITE MASC.,4.0,0,Gold,6,0,112.0,65.0,World Championship 2024,Q10,ITA
,,MARTIN DOLENC,,KITE MASC.,3.0,0,Gold,7,0,160.0,89.0,World Championship 2024,Q10,CRO
,,BENOIT GOMEZ,,KITE MASC.,30.0,0,Gold,8,DNC,160.0,100.0,World Championship 2024,Q10,FRA
,,JANNIS MAUS,,KITE MASC.,11.0,0,Gold,9,0,136.0,100.0,World Championship 2024,Q10,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,8.0,0,Gold,10,0,167.0,113.0,World Championship 2024,Q10,POL
,,MAXIME NOCHER,,KITE MASC.,7.0,0,Gold,11,0,165.0,116.0,World Championship 2024,Q10,FRA
,,JAN MARCINIAK,,KITE MASC.,14.0,0,Gold,12,0,185.0,132.0,World Championship 2024,Q10,POL
,,DENIS TARADIN,,KITE MASC.,3.0,0,Gold,13,0,225.0,135.0,World Championship 2024,Q10,CYP
,,THEO DE RAMECOURT,,KITE MASC.,3.0,0,Gold,14,0,202.0,137.0,World Championship 2024,Q10,FRA
,,SAMUEL ABEN,,KITE MASC.,7.0,0,Gold,15,0,226.0,147.0,World Championship 2024,Q10,NED
,,DOR ZARKA,,KITE MASC.,2.0,0,Gold,16,0,220.0,150.0,World Championship 2024,Q10,ISR
,,FLORIAN GRUBER,,KITE MASC.,6.0,0,Gold,17,0,209.0,151.0,World Championship 2024,Q10,GER
,,ALEXANDER EHLEN,,KITE MASC.,10.0,0,Gold,18,0,229.0,168.0,World Championship 2024,Q10,MON
,,QIBIN HUANG,,KITE MASC.,16.0,0,Gold,19,0,236.0,172.0,World Championship 2024,Q10,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,30.0,0,Gold,20,DNC,269.0,183.0,World Championship 2024,Q10,ITA
,,BERNAT CORTES,,KITE MASC.,5.0,0,Gold,21,0,257.0,183.0,World Championship 2024,Q10,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,6.0,0,Gold,22,0,254.0,184.0,World Championship 2024,Q10,GRE
,,MARKUS EDEGRAN,,KITE MASC.,8.0,0,Gold,23,0,285.0,195.0,World Championship 2024,Q10,USA
,,VOJTECH KOSKA,,KITE MASC.,6.0,0,Gold,24,0,279.0,201.0,World Championship 2024,Q10,CZE
,,DEURY CORNIEL,,KITE MASC.,9.0,0,Gold,25,0,306.0,225.0,World Championship 2024,Q10,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,Q11,SGP
,,AXEL MAZELLA,,KITE MASC.,1.0,0,Gold,2,0,106.0,44.0,World Championship 2024,Q11,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,2.0,0,Gold,3,0,101.0,49.0,World Championship 2024,Q11,GBR
,,VALENTIN BONTUS,,KITE MASC.,2.0,0,Gold,4,0,93.0,50.0,World Championship 2024,Q11,AUT
,,BRUNO LOBO,,KITE MASC.,3.0,0,Gold,5,0,104.0,65.0,World Championship 2024,Q11,BRA
,,RICCARDO PIANOSI,,KITE MASC.,1.0,0,Gold,6,0,112.0,65.0,World Championship 2024,Q11,ITA
,,MARTIN DOLENC,,KITE MASC.,3.0,0,Gold,7,0,160.0,89.0,World Championship 2024,Q11,CRO
,,BENOIT GOMEZ,,KITE MASC.,11.0,0,Gold,8,0,160.0,100.0,World Championship 2024,Q11,FRA
,,JANNIS MAUS,,KITE MASC.,4.0,0,Gold,9,0,136.0,100.0,World Championship 2024,Q11,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,10.0,0,Gold,10,0,167.0,113.0,World Championship 2024,Q11,POL
,,MAXIME NOCHER,,KITE MASC.,3.0,0,Gold,11,0,165.0,116.0,World Championship 2024,Q11,FRA
,,JAN MARCINIAK,,KITE MASC.,7.0,0,Gold,12,0,185.0,132.0,World Championship 2024,Q11,POL
,,DENIS TARADIN,,KITE MASC.,7.0,0,Gold,13,0,225.0,135.0,World Championship 2024,Q11,CYP
,,THEO DE RAMECOURT,,KITE MASC.,2.0,0,Gold,14,0,202.0,137.0,World Championship 2024,Q11,FRA
,,SAMUEL ABEN,,KITE MASC.,8.0,0,Gold,15,0,226.0,147.0,World Championship 2024,Q11,NED
,,DOR ZARKA,,KITE MASC.,4.0,0,Gold,16,0,220.0,150.0,World Championship 2024,Q11,ISR
,,FLORIAN GRUBER,,KITE MASC.,6.0,0,Gold,17,0,209.0,151.0,World Championship 2024,Q11,GER
,,ALEXANDER EHLEN,,KITE MASC.,11.0,0,Gold,18,0,229.0,168.0,World Championship 2024,Q11,MON
,,QIBIN HUANG,,KITE MASC.,6.0,0,Gold,19,0,236.0,172.0,World Championship 2024,Q11,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,5.0,0,Gold,20,0,269.0,183.0,World Championship 2024,Q11,ITA
,,BERNAT CORTES,,KITE MASC.,5.0,0,Gold,21,0,257.0,183.0,World Championship 2024,Q11,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,7.0,0,Gold,22,0,254.0,184.0,World Championship 2024,Q11,GRE
,,MARKUS EDEGRAN,,KITE MASC.,5.0,0,Gold,23,0,285.0,195.0,World Championship 2024,Q11,USA
,,VOJTECH KOSKA,,KITE MASC.,8.0,0,Gold,24,0,279.0,201.0,World Championship 2024,Q11,CZE
,,DEURY CORNIEL,,KITE MASC.,6.0,0,Gold,25,0,306.0,225.0,World Championship 2024,Q11,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,Q12,SGP
,,AXEL MAZELLA,,KITE MASC.,30.0,0,Gold,2,DNC,106.0,44.0,World Championship 2024,Q12,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,7.0,0,Gold,3,0,101.0,49.0,World Championship 2024,Q12,GBR
,,VALENTIN BONTUS,,KITE MASC.,2.0,0,Gold,4,0,93.0,50.0,World Championship 2024,Q12,AUT
,,BRUNO LOBO,,KITE MASC.,1.0,0,Gold,5,0,104.0,65.0,World Championship 2024,Q12,BRA
,,RICCARDO PIANOSI,,KITE MASC.,2.0,0,Gold,6,0,112.0,65.0,World Championship 2024,Q12,ITA
,,MARTIN DOLENC,,KITE MASC.,1.0,0,Gold,7,0,160.0,89.0,World Championship 2024,Q12,CRO
,,BENOIT GOMEZ,,KITE MASC.,11.0,0,Gold,8,0,160.0,100.0,World Championship 2024,Q12,FRA
,,JANNIS MAUS,,KITE MASC.,5.0,0,Gold,9,0,136.0,100.0,World Championship 2024,Q12,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,5.0,0,Gold,10,0,167.0,113.0,World Championship 2024,Q12,POL
,,MAXIME NOCHER,,KITE MASC.,2.0,0,Gold,11,0,165.0,116.0,World Championship 2024,Q12,FRA
,,JAN MARCINIAK,,KITE MASC.,6.0,0,Gold,12,0,185.0,132.0,World Championship 2024,Q12,POL
,,DENIS TARADIN,,KITE MASC.,8.0,0,Gold,13,0,225.0,135.0,World Championship 2024,Q12,CYP
,,THEO DE RAMECOURT,,KITE MASC.,5.0,0,Gold,14,0,202.0,137.0,World Championship 2024,Q12,FRA
,,SAMUEL ABEN,,KITE MASC.,7.0,0,Gold,15,0,226.0,147.0,World Championship 2024,Q12,NED
,,DOR ZARKA,,KITE MASC.,3.0,0,Gold,16,0,220.0,150.0,World Championship 2024,Q12,ISR
,,FLORIAN GRUBER,,KITE MASC.,9.0,0,Gold,17,0,209.0,151.0,World Championship 2024,Q12,GER
,,ALEXANDER EHLEN,,KITE MASC.,11.0,0,Gold,18,0,229.0,168.0,World Championship 2024,Q12,MON
,,QIBIN HUANG,,KITE MASC.,3.0,0,Gold,19,0,236.0,172.0,World Championship 2024,Q12,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,4.0,0,Gold,20,0,269.0,183.0,World Championship 2024,Q12,ITA
,,BERNAT CORTES,,KITE MASC.,30.0,0,Gold,21,DNC,257.0,183.0,World Championship 2024,Q12,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,18.0,0,Gold,22,0,254.0,184.0,World Championship 2024,Q12,GRE
,,MARKUS EDEGRAN,,KITE MASC.,6.0,0,Gold,23,0,285.0,195.0,World Championship 2024,Q12,USA
,,VOJTECH KOSKA,,KITE MASC.,10.0,0,Gold,24,0,279.0,201.0,World Championship 2024,Q12,CZE
,,DEURY CORNIEL,,KITE MASC.,4.0,0,Gold,25,0,306.0,225.0,World Championship 2024,Q12,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,F1,SGP
,,AXEL MAZELLA,,KITE MASC.,4.0,0,Gold,2,0,106.0,44.0,World Championship 2024,F1,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,3.0,0,Gold,3,0,101.0,49.0,World Championship 2024,F1,GBR
,,VALENTIN BONTUS,,KITE MASC.,2.0,0,Gold,4,0,93.0,50.0,World Championship 2024,F1,AUT
,,BRUNO LOBO,,KITE MASC.,7.0,0,Gold,5,0,104.0,65.0,World Championship 2024,F1,BRA
,,RICCARDO PIANOSI,,KITE MASC.,17.0,0,Gold,6,0,112.0,65.0,World Championship 2024,F1,ITA
,,MARTIN DOLENC,,KITE MASC.,12.0,0,Gold,7,0,160.0,89.0,World Championship 2024,F1,CRO
,,BENOIT GOMEZ,,KITE MASC.,6.0,0,Gold,8,0,160.0,100.0,World Championship 2024,F1,FRA
,,JANNIS MAUS,,KITE MASC.,13.0,0,Gold,9,0,136.0,100.0,World Championship 2024,F1,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,20.0,0,Gold,10,0,167.0,113.0,World Championship 2024,F1,POL
,,MAXIME NOCHER,,KITE MASC.,16.0,0,Gold,11,0,165.0,116.0,World Championship 2024,F1,FRA
,,JAN MARCINIAK,,KITE MASC.,19.0,0,Gold,12,0,185.0,132.0,World Championship 2024,F1,POL
,,DENIS TARADIN,,KITE MASC.,5.0,0,Gold,13,0,225.0,135.0,World Championship 2024,F1,CYP
,,THEO DE RAMECOURT,,KITE MASC.,18.0,0,Gold,14,0,202.0,137.0,World Championship 2024,F1,FRA
,,SAMUEL ABEN,,KITE MASC.,10.0,0,Gold,15,0,226.0,147.0,World Championship 2024,F1,NED
,,DOR ZARKA,,KITE MASC.,8.0,0,Gold,16,0,220.0,150.0,World Championship 2024,F1,ISR
,,FLORIAN GRUBER,,KITE MASC.,9.0,0,Gold,17,0,209.0,151.0,World Championship 2024,F1,GER
,,ALEXANDER EHLEN,,KITE MASC.,15.0,0,Gold,18,0,229.0,168.0,World Championship 2024,F1,MON
,,QIBIN HUANG,,KITE MASC.,24.0,0,Gold,19,0,236.0,172.0,World Championship 2024,F1,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,11.0,0,Gold,20,0,269.0,183.0,World Championship 2024,F1,ITA
,,BERNAT CORTES,,KITE MASC.,14.0,0,Gold,21,0,257.0,183.0,World Championship 2024,F1,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,23.0,0,Gold,22,0,254.0,184.0,World Championship 2024,F1,GRE
,,MARKUS EDEGRAN,,KITE MASC.,25.0,0,Gold,23,0,285.0,195.0,World Championship 2024,F1,USA
,,VOJTECH KOSKA,,KITE MASC.,21.0,0,Gold,24,0,279.0,201.0,World Championship 2024,F1,CZE
,,DEURY CORNIEL,,KITE MASC.,22.0,0,Gold,25,0,306.0,225.0,World Championship 2024,F1,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,F2,SGP
,,AXEL MAZELLA,,KITE MASC.,5.0,0,Gold,2,0,106.0,44.0,World Championship 2024,F2,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,7.0,0,Gold,3,0,101.0,49.0,World Championship 2024,F2,GBR
,,VALENTIN BONTUS,,KITE MASC.,19.0,0,Gold,4,0,93.0,50.0,World Championship 2024,F2,AUT
,,BRUNO LOBO,,KITE MASC.,10.0,0,Gold,5,0,104.0,65.0,World Championship 2024,F2,BRA
,,RICCARDO PIANOSI,,KITE MASC.,3.0,0,Gold,6,0,112.0,65.0,World Championship 2024,F2,ITA
,,MARTIN DOLENC,,KITE MASC.,4.0,0,Gold,7,0,160.0,89.0,World Championship 2024,F2,CRO
,,BENOIT GOMEZ,,KITE MASC.,16.0,0,Gold,8,0,160.0,100.0,World Championship 2024,F2,FRA
,,JANNIS MAUS,,KITE MASC.,12.0,0,Gold,9,0,136.0,100.0,World Championship 2024,F2,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,2.0,0,Gold,10,0,167.0,113.0,World Championship 2024,F2,POL
,,MAXIME NOCHER,,KITE MASC.,9.0,0,Gold,11,0,165.0,116.0,World Championship 2024,F2,FRA
,,JAN MARCINIAK,,KITE MASC.,20.0,0,Gold,12,0,185.0,132.0,World Championship 2024,F2,POL
,,DENIS TARADIN,,KITE MASC.,15.0,0,Gold,13,0,225.0,135.0,World Championship 2024,F2,CYP
,,THEO DE RAMECOURT,,KITE MASC.,26.0,0,Gold,14,DNC,202.0,137.0,World Championship 2024,F2,FRA
,,SAMUEL ABEN,,KITE MASC.,8.0,0,Gold,15,0,226.0,147.0,World Championship 2024,F2,NED
,,DOR ZARKA,,KITE MASC.,11.0,0,Gold,16,0,220.0,150.0,World Championship 2024,F2,ISR
,,FLORIAN GRUBER,,KITE MASC.,17.0,0,Gold,17,0,209.0,151.0,World Championship 2024,F2,GER
,,ALEXANDER EHLEN,,KITE MASC.,13.0,0,Gold,18,0,229.0,168.0,World Championship 2024,F2,MON
,,QIBIN HUANG,,KITE MASC.,14.0,0,Gold,19,0,236.0,172.0,World Championship 2024,F2,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,26.0,0,Gold,20,DNC,269.0,183.0,World Championship 2024,F2,ITA
,,BERNAT CORTES,,KITE MASC.,21.0,0,Gold,21,0,257.0,183.0,World Championship 2024,F2,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,26.0,0,Gold,22,UFD,254.0,184.0,World Championship 2024,F2,GRE
,,MARKUS EDEGRAN,,KITE MASC.,6.0,0,Gold,23,0,285.0,195.0,World Championship 2024,F2,USA
,,VOJTECH KOSKA,,KITE MASC.,18.0,0,Gold,24,0,279.0,201.0,World Championship 2024,F2,CZE
,,DEURY CORNIEL,,KITE MASC.,22.0,0,Gold,25,0,306.0,225.0,World Championship 2024,F2,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,F3,SGP
,,AXEL MAZELLA,,KITE MASC.,6.0,0,Gold,2,0,106.0,44.0,World Championship 2024,F3,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,2.0,0,Gold,3,0,101.0,49.0,World Championship 2024,F3,GBR
,,VALENTIN BONTUS,,KITE MASC.,4.0,0,Gold,4,0,93.0,50.0,World Championship 2024,F3,AUT
,,BRUNO LOBO,,KITE MASC.,8.0,0,Gold,5,0,104.0,65.0,World Championship 2024,F3,BRA
,,RICCARDO PIANOSI,,KITE MASC.,5.0,0,Gold,6,0,112.0,65.0,World Championship 2024,F3,ITA
,,MARTIN DOLENC,,KITE MASC.,3.0,0,Gold,7,0,160.0,89.0,World Championship 2024,F3,CRO
,,BENOIT GOMEZ,,KITE MASC.,7.0,0,Gold,8,0,160.0,100.0,World Championship 2024,F3,FRA
,,JANNIS MAUS,,KITE MASC.,10.0,0,Gold,9,0,136.0,100.0,World Championship 2024,F3,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,23.0,0,Gold,10,0,167.0,113.0,World Championship 2024,F3,POL
,,MAXIME NOCHER,,KITE MASC.,24.0,0,Gold,11,0,165.0,116.0,World Championship 2024,F3,FRA
,,JAN MARCINIAK,,KITE MASC.,11.0,0,Gold,12,0,185.0,132.0,World Championship 2024,F3,POL
,,DENIS TARADIN,,KITE MASC.,17.0,0,Gold,13,0,225.0,135.0,World Championship 2024,F3,CYP
,,THEO DE RAMECOURT,,KITE MASC.,9.0,0,Gold,14,0,202.0,137.0,World Championship 2024,F3,FRA
,,SAMUEL ABEN,,KITE MASC.,13.0,0,Gold,15,0,226.0,147.0,World Championship 2024,F3,NED
,,DOR ZARKA,,KITE MASC.,15.0,0,Gold,16,0,220.0,150.0,World Championship 2024,F3,ISR
,,FLORIAN GRUBER,,KITE MASC.,26.0,0,Gold,17,DNC,209.0,151.0,World Championship 2024,F3,GER
,,ALEXANDER EHLEN,,KITE MASC.,12.0,0,Gold,18,0,229.0,168.0,World Championship 2024,F3,MON
,,QIBIN HUANG,,KITE MASC.,21.0,0,Gold,19,0,236.0,172.0,World Championship 2024,F3,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,22.0,0,Gold,20,0,269.0,183.0,World Championship 2024,F3,ITA
,,BERNAT CORTES,,KITE MASC.,19.0,0,Gold,21,0,257.0,183.0,World Championship 2024,F3,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,14.0,0,Gold,22,0,254.0,184.0,World Championship 2024,F3,GRE
,,MARKUS EDEGRAN,,KITE MASC.,16.0,0,Gold,23,0,285.0,195.0,World Championship 2024,F3,USA
,,VOJTECH KOSKA,,KITE MASC.,18.0,0,Gold,24,0,279.0,201.0,World Championship 2024,F3,CZE
,,DEURY CORNIEL,,KITE MASC.,20.0,0,Gold,25,0,306.0,225.0,World Championship 2024,F3,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,F4,SGP
,,AXEL MAZELLA,,KITE MASC.,2.0,0,Gold,2,0,106.0,44.0,World Championship 2024,F4,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,3.0,0,Gold,3,0,101.0,49.0,World Championship 2024,F4,GBR
,,VALENTIN BONTUS,,KITE MASC.,18.0,0,Gold,4,0,93.0,50.0,World Championship 2024,F4,AUT
,,BRUNO LOBO,,KITE MASC.,6.0,0,Gold,5,0,104.0,65.0,World Championship 2024,F4,BRA
,,RICCARDO PIANOSI,,KITE MASC.,7.0,0,Gold,6,0,112.0,65.0,World Championship 2024,F4,ITA
,,MARTIN DOLENC,,KITE MASC.,12.0,0,Gold,7,0,160.0,89.0,World Championship 2024,F4,CRO
,,BENOIT GOMEZ,,KITE MASC.,4.0,0,Gold,8,0,160.0,100.0,World Championship 2024,F4,FRA
,,JANNIS MAUS,,KITE MASC.,10.0,0,Gold,9,0,136.0,100.0,World Championship 2024,F4,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,21.0,0,Gold,10,0,167.0,113.0,World Championship 2024,F4,POL
,,MAXIME NOCHER,,KITE MASC.,13.0,0,Gold,11,0,165.0,116.0,World Championship 2024,F4,FRA
,,JAN MARCINIAK,,KITE MASC.,11.0,0,Gold,12,0,185.0,132.0,World Championship 2024,F4,POL
,,DENIS TARADIN,,KITE MASC.,5.0,0,Gold,13,0,225.0,135.0,World Championship 2024,F4,CYP
,,THEO DE RAMECOURT,,KITE MASC.,8.0,0,Gold,14,0,202.0,137.0,World Championship 2024,F4,FRA
,,SAMUEL ABEN,,KITE MASC.,19.0,0,Gold,15,0,226.0,147.0,World Championship 2024,F4,NED
,,DOR ZARKA,,KITE MASC.,14.0,0,Gold,16,0,220.0,150.0,World Championship 2024,F4,ISR
,,FLORIAN GRUBER,,KITE MASC.,9.0,0,Gold,17,0,209.0,151.0,World Championship 2024,F4,GER
,,ALEXANDER EHLEN,,KITE MASC.,16.0,0,Gold,18,0,229.0,168.0,World Championship 2024,F4,MON
,,QIBIN HUANG,,KITE MASC.,24.0,0,Gold,19,0,236.0,172.0,World Championship 2024,F4,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,23.0,0,Gold,20,0,269.0,183.0,World Championship 2024,F4,ITA
,,BERNAT CORTES,,KITE MASC.,17.0,0,Gold,21,0,257.0,183.0,World Championship 2024,F4,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,15.0,0,Gold,22,0,254.0,184.0,World Championship 2024,F4,GRE
,,MARKUS EDEGRAN,,KITE MASC.,22.0,0,Gold,23,0,285.0,195.0,World Championship 2024,F4,USA
,,VOJTECH KOSKA,,KITE MASC.,20.0,0,Gold,24,0,279.0,201.0,World Championship 2024,F4,CZE
,,DEURY CORNIEL,,KITE MASC.,25.0,0,Gold,25,0,306.0,225.0,World Championship 2024,F4,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,F5,SGP
,,AXEL MAZELLA,,KITE MASC.,4.0,0,Gold,2,0,106.0,44.0,World Championship 2024,F5,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,2.0,0,Gold,3,0,101.0,49.0,World Championship 2024,F5,GBR
,,VALENTIN BONTUS,,KITE MASC.,7.0,0,Gold,4,0,93.0,50.0,World Championship 2024,F5,AUT
,,BRUNO LOBO,,KITE MASC.,23.0,0,Gold,5,0,104.0,65.0,World Championship 2024,F5,BRA
,,RICCARDO PIANOSI,,KITE MASC.,26.0,0,Gold,6,DNC,112.0,65.0,World Championship 2024,F5,ITA
,,MARTIN DOLENC,,KITE MASC.,9.0,0,Gold,7,0,160.0,89.0,World Championship 2024,F5,CRO
,,BENOIT GOMEZ,,KITE MASC.,3.0,0,Gold,8,0,160.0,100.0,World Championship 2024,F5,FRA
,,JANNIS MAUS,,KITE MASC.,12.0,0,Gold,9,0,136.0,100.0,World Championship 2024,F5,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,11.0,0,Gold,10,0,167.0,113.0,World Championship 2024,F5,POL
,,MAXIME NOCHER,,KITE MASC.,16.0,0,Gold,11,0,165.0,116.0,World Championship 2024,F5,FRA
,,JAN MARCINIAK,,KITE MASC.,10.0,0,Gold,12,0,185.0,132.0,World Championship 2024,F5,POL
,,DENIS TARADIN,,KITE MASC.,8.0,0,Gold,13,0,225.0,135.0,World Championship 2024,F5,CYP
,,THEO DE RAMECOURT,,KITE MASC.,6.0,0,Gold,14,0,202.0,137.0,World Championship 2024,F5,FRA
,,SAMUEL ABEN,,KITE MASC.,5.0,0,Gold,15,0,226.0,147.0,World Championship 2024,F5,NED
,,DOR ZARKA,,KITE MASC.,15.0,0,Gold,16,0,220.0,150.0,World Championship 2024,F5,ISR
,,FLORIAN GRUBER,,KITE MASC.,14.0,0,Gold,17,0,209.0,151.0,World Championship 2024,F5,GER
,,ALEXANDER EHLEN,,KITE MASC.,20.0,0,Gold,18,0,229.0,168.0,World Championship 2024,F5,MON
,,QIBIN HUANG,,KITE MASC.,17.0,0,Gold,19,0,236.0,172.0,World Championship 2024,F5,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,18.0,0,Gold,20,0,269.0,183.0,World Championship 2024,F5,ITA
,,BERNAT CORTES,,KITE MASC.,13.0,0,Gold,21,0,257.0,183.0,World Championship 2024,F5,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,26.0,0,Gold,22,DNC,254.0,184.0,World Championship 2024,F5,GRE
,,MARKUS EDEGRAN,,KITE MASC.,22.0,0,Gold,23,0,285.0,195.0,World Championship 2024,F5,USA
,,VOJTECH KOSKA,,KITE MASC.,19.0,0,Gold,24,0,279.0,201.0,World Championship 2024,F5,CZE
,,DEURY CORNIEL,,KITE MASC.,21.0,0,Gold,25,0,306.0,225.0,World Championship 2024,F5,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,F6,SGP
,,AXEL MAZELLA,,KITE MASC.,5.0,0,Gold,2,0,106.0,44.0,World Championship 2024,F6,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,15.0,0,Gold,3,0,101.0,49.0,World Championship 2024,F6,GBR
,,VALENTIN BONTUS,,KITE MASC.,2.0,0,Gold,4,0,93.0,50.0,World Championship 2024,F6,AUT
,,BRUNO LOBO,,KITE MASC.,10.0,0,Gold,5,0,104.0,65.0,World Championship 2024,F6,BRA
,,RICCARDO PIANOSI,,KITE MASC.,4.0,0,Gold,6,0,112.0,65.0,World Championship 2024,F6,ITA
,,MARTIN DOLENC,,KITE MASC.,20.0,0,Gold,7,0,160.0,89.0,World Championship 2024,F6,CRO
,,BENOIT GOMEZ,,KITE MASC.,9.0,0,Gold,8,0,160.0,100.0,World Championship 2024,F6,FRA
,,JANNIS MAUS,,KITE MASC.,7.0,0,Gold,9,0,136.0,100.0,World Championship 2024,F6,GER
,,MAKSYMILIAN ZAKOWSKI,,KITE MASC.,12.0,0,Gold,10,0,167.0,113.0,World Championship 2024,F6,POL
,,MAXIME NOCHER,,KITE MASC.,8.0,0,Gold,11,0,165.0,116.0,World Championship 2024,F6,FRA
,,JAN MARCINIAK,,KITE MASC.,13.0,0,Gold,12,0,185.0,132.0,World Championship 2024,F6,POL
,,DENIS TARADIN,,KITE MASC.,3.0,0,Gold,13,0,225.0,135.0,World Championship 2024,F6,CYP
,,THEO DE RAMECOURT,,KITE MASC.,18.0,0,Gold,14,0,202.0,137.0,World Championship 2024,F6,FRA
,,SAMUEL ABEN,,KITE MASC.,6.0,0,Gold,15,0,226.0,147.0,World Championship 2024,F6,NED
,,DOR ZARKA,,KITE MASC.,16.0,0,Gold,16,0,220.0,150.0,World Championship 2024,F6,ISR
,,FLORIAN GRUBER,,KITE MASC.,17.0,0,Gold,17,0,209.0,151.0,World Championship 2024,F6,GER
,,ALEXANDER EHLEN,,KITE MASC.,14.0,0,Gold,18,0,229.0,168.0,World Championship 2024,F6,MON
,,QIBIN HUANG,,KITE MASC.,22.0,0,Gold,19,0,236.0,172.0,World Championship 2024,F6,CHN
,,LORENZO BOSCHETTI,,KITE MASC.,11.0,0,Gold,20,0,269.0,183.0,World Championship 2024,F6,ITA
,,BERNAT CORTES,,KITE MASC.,19.0,0,Gold,21,0,257.0,183.0,World Championship 2024,F6,ESP
,,CAMERON MARAMENIDES,,KITE MASC.,21.0,0,Gold,22,0,254.0,184.0,World Championship 2024,F6,GRE
,,MARKUS EDEGRAN,,KITE MASC.,24.0,0,Gold,23,0,285.0,195.0,World Championship 2024,F6,USA
,,VOJTECH KOSKA,,KITE MASC.,23.0,0,Gold,24,0,279.0,201.0,World Championship 2024,F6,CZE
,,DEURY CORNIEL,,KITE MASC.,26.0,0,Gold,25,UFD,306.0,225.0,World Championship 2024,F6,DOM
,,MAXIMILIAN MAEDER,,KITE MASC.,1.0,0,Gold,1,0,50.0,17.0,World Championship 2024,F7,SGP
,,AXEL MAZELLA,,KITE MASC.,3.0,0,Gold,2,0,106.0,44.0,World Championship 2024,F7,FRA
,,CONNOR BAINBRIDGE,,KITE MASC.,4.0,0,Gold,3,0,101.0,49.0,World Championship 2024,F7,GBR
,,VALENTIN BONTUS,,KITE MASC.,2.0,0,Gold,4,0,93.0,50.0,World Championship 2024,F7,AUT
,,BRUNO LOBO,,KITE MASC.,7.0,0,Gold,5,0,104.0,65.0,World Championship 2024,F7,BRA
,,RICCARDO PIANOSI,,KITE MASC.,13.0,0,Gold,6,0,112.0,65.0,World Championship 2024,F7,ITA
